2026-08-23 20:14:25,036 | INFO | __main__ | Workflow started.
2026-08-23 20:15:23,640 | INFO | utils.prompt_loader | Loaded prompt file: summarizer.md
2026-08-23 20:15:24,546 | INFO | services.llm_service | Groq client initialized using API key 1/2
2026-08-23 20:15:24,714 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-23 20:15:24,723 | WARNING | services.llm_service | Groq rate limit detected on API key 1/2.
2026-08-23 20:15:24,724 | WARNING | services.llm_service | Groq API key rotated: 1/2 -> 2/2.
2026-08-23 20:15:25,560 | INFO | services.llm_service | Groq client initialized using API key 2/2
2026-08-23 20:15:26,086 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-23 20:15:26,091 | INFO | services.llm_service | Text generation successful using Groq API key 2/2.
2026-08-23 20:15:26,092 | INFO | agents.summarizer | Summarized: OpenAI is gaining on Anthropic with business users, new data indicates
2026-08-23 20:15:26,093 | INFO | agents.summarizer | [23/30] Summarizing article: Trending Space: agent-memory-leaderboard/leaderboard
2026-08-23 20:15:26,094 | INFO | utils.prompt_loader | Loaded prompt file: summarizer.md
2026-08-23 20:15:26,929 | INFO | services.llm_service | Groq client initialized using API key 2/2
2026-08-23 20:15:27,929 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-23 20:15:27,931 | INFO | services.llm_service | Text generation successful using Groq API key 2/2.
2026-08-23 20:15:27,934 | INFO | agents.summarizer | Summarized: Trending Space: agent-memory-leaderboard/leaderboard
2026-08-23 20:15:27,935 | INFO | agents.summarizer | [24/30] Summarizing article: Trending Model: sentence-transformers/all-MiniLM-L6-v2
2026-08-23 20:15:27,936 | INFO | utils.prompt_loader | Loaded prompt file: summarizer.md
2026-08-23 20:15:28,688 | INFO | services.llm_service | Groq client initialized using API key 2/2
2026-08-23 20:15:29,566 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-23 20:15:29,570 | INFO | services.llm_service | Text generation successful using Groq API key 2/2.
2026-08-23 20:15:29,571 | INFO | agents.summarizer | Summarized: Trending Model: sentence-transformers/all-MiniLM-L6-v2
2026-08-23 20:15:29,572 | INFO | agents.summarizer | [25/30] Summarizing article: Trending Model: google-bert/bert-base-uncased
2026-08-23 20:15:29,575 | INFO | utils.prompt_loader | Loaded prompt file: summarizer.md
2026-08-23 20:15:30,436 | INFO | services.llm_service | Groq client initialized using API key 2/2
2026-08-23 20:15:31,204 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-23 20:15:31,208 | INFO | services.llm_service | Text generation successful using Groq API key 2/2.
2026-08-23 20:15:31,208 | INFO | agents.summarizer | Summarized: Trending Model: google-bert/bert-base-uncased
2026-08-23 20:15:31,209 | INFO | agents.summarizer | [26/30] Summarizing article: Trending Model: cross-encoder/ms-marco-MiniLM-L6-v2
2026-08-23 20:15:31,210 | INFO | utils.prompt_loader | Loaded prompt file: summarizer.md
2026-08-23 20:15:32,067 | INFO | services.llm_service | Groq client initialized using API key 2/2
2026-08-23 20:15:33,256 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-23 20:15:33,260 | INFO | services.llm_service | Text generation successful using Groq API key 2/2.
2026-08-23 20:15:33,260 | INFO | agents.summarizer | Summarized: Trending Model: cross-encoder/ms-marco-MiniLM-L6-v2
2026-08-23 20:15:33,261 | INFO | agents.summarizer | [27/30] Summarizing article: ChatGPT can now send texts for you with new Apple Messages plug-in
2026-08-23 20:15:33,262 | INFO | utils.prompt_loader | Loaded prompt file: summarizer.md
2026-08-23 20:15:34,182 | INFO | services.llm_service | Groq client initialized using API key 2/2
2026-08-23 20:15:34,992 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-23 20:15:34,996 | INFO | services.llm_service | Text generation successful using Groq API key 2/2.
2026-08-23 20:15:34,997 | INFO | agents.summarizer | Summarized: ChatGPT can now send texts for you with new Apple Messages plug-in
2026-08-23 20:15:34,998 | INFO | agents.summarizer | [28/30] Summarizing article: A third of web pages published since ChatGPT launched were written by AI, study finds
2026-08-23 20:15:35,005 | INFO | utils.prompt_loader | Loaded prompt file: summarizer.md
2026-08-23 20:15:35,939 | INFO | services.llm_service | Groq client initialized using API key 2/2
2026-08-23 20:15:36,733 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-23 20:15:36,738 | INFO | services.llm_service | Text generation successful using Groq API key 2/2.
2026-08-23 20:15:36,739 | INFO | agents.summarizer | Summarized: A third of web pages published since ChatGPT launched were written by AI, study finds
2026-08-23 20:15:36,740 | INFO | agents.summarizer | [29/30] Summarizing article: It’s Greg Brockman’s OpenAI now
2026-08-23 20:15:36,742 | INFO | utils.prompt_loader | Loaded prompt file: summarizer.md
2026-08-23 20:15:37,599 | INFO | services.llm_service | Groq client initialized using API key 2/2
2026-08-23 20:15:38,581 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-23 20:15:38,584 | INFO | services.llm_service | Text generation successful using Groq API key 2/2.
2026-08-23 20:15:38,585 | WARNING | agents.summarizer | LLM returned an empty summary for: It’s Greg Brockman’s OpenAI now
2026-08-23 20:15:38,586 | INFO | agents.summarizer | Summarized: It’s Greg Brockman’s OpenAI now
2026-08-23 20:15:38,586 | INFO | agents.summarizer | [30/30] Summarizing article: Google Gemini is getting a dedicated student hub
2026-08-23 20:15:38,587 | INFO | utils.prompt_loader | Loaded prompt file: summarizer.md
2026-08-23 20:15:39,413 | INFO | services.llm_service | Groq client initialized using API key 2/2
2026-08-23 20:15:40,204 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-23 20:15:40,206 | INFO | services.llm_service | Text generation successful using Groq API key 2/2.
2026-08-23 20:15:40,207 | INFO | agents.summarizer | Summarized: Google Gemini is getting a dedicated student hub
2026-08-23 20:15:40,207 | INFO | agents.summarizer | Successfully summarized 30/30 articles.
2026-08-23 20:15:40,207 | INFO | agents.summarizer | Summarizer Agent completed.
2026-08-23 20:15:40,211 | INFO | agents.newsletter | Starting NewsLetter Agent...
2026-08-23 20:15:40,212 | INFO | agents.newsletter | Generating Newsletter....
2026-08-23 20:15:40,212 | INFO | agents.newsletter | Grouped 30 newsletter articles into 5 sections.
2026-08-23 20:15:40,216 | INFO | agents.newsletter | Generated markdown newsletter.
2026-08-23 20:15:40,217 | INFO | agents.newsletter | Newsletter generated successfully.
2026-08-23 20:15:40,217 | INFO | agents.newsletter | Newsletter Agent completed.
2026-08-23 20:15:40,220 | INFO | agents.html_generator | Starting HTML Generator...
2026-08-23 20:15:40,226 | INFO | agents.html_generator | Generating HTML newsletter...
2026-08-23 20:15:40,230 | INFO | agents.html_generator | HTML newsletter generated successfully.
2026-08-23 20:15:40,245 | INFO | agents.html_generator | HTML Generator completed.
2026-08-23 20:15:40,259 | INFO | agents.writer | Starting Writer Agent...
2026-08-23 20:15:40,281 | INFO | agents.writer | Newsletter saved to: newsletters\AI_Daily_News_2026-08-23.md
2026-08-23 20:15:40,302 | INFO | agents.writer | HTML newsletter saved to: newsletters\AI_Daily_News_2026-08-23.html
2026-08-23 20:15:40,303 | INFO | agents.writer | Writer Agent Completed.
2026-08-23 20:15:40,305 | INFO | agents.email_sender | Starting Email Sender Node...
2026-08-23 20:15:40,307 | INFO | agents.email_sender | Starting Email Sender...
2026-08-23 20:15:40,312 | INFO | agents.email_sender | Connecting to SMTP server...
2026-08-23 20:15:46,357 | INFO | agents.email_sender | Email sent successfully.
2026-08-23 20:15:46,358 | INFO | agents.email_sender | Recipients: jaykarkar45@gmail.com, padhariyadiya12@gmail.com
2026-08-23 20:15:46,359 | INFO | agents.email_sender | Email Sender completed successfully.
2026-08-23 20:15:46,396 | INFO | __main__ | Workflow completed successfully
2026-08-23 20:15:46,397 | INFO | __main__ | Execution ID : 393cfacf-8d35-43e1-a52a-a41b9823ac77
2026-08-23 20:15:46,398 | INFO | __main__ | Status: completed
2026-08-23 20:15:46,400 | INFO | __main__ | Collected Articles: 125
2026-08-23 20:15:46,401 | INFO | __main__ | Processed Articles : 30
2026-08-23 20:15:46,402 | INFO | __main__ | Queries : 7
2026-08-23 20:15:46,402 | INFO | __main__ | Summarized Articles: 30
2026-08-23 20:15:46,403 | INFO | __main__ | Newsletter Title: AI Daily News
2026-08-23 20:15:46,405 | INFO | __main__ | Newsletter Date: 2026-08-23
2026-08-23 20:15:46,407 | INFO | __main__ | Newsletter Articles: 30
2026-08-23 20:15:46,408 | INFO | __main__ | Markdown Size: 20593 characters
2026-08-23 20:15:46,409 | INFO | __main__ | Saved Newsletter : newsletters\AI_Daily_News_2026-08-23.md
2026-08-23 20:15:46,413 | INFO | __main__ | Email Sent: True
2026-08-23 20:15:46,424 | INFO | __main__ | 
============================================================
